"643","2014-05-01 00:00:00","15887","804","1","0","0","88624","0","392220"
"643","2014-05-01 00:00:00","16751","804","1","0","0","106001","0","392290"
"643","2014-05-01 00:00:00","400012","804","1","0","0","2239910","0","3923"
"643","2014-05-01 00:00:00","49976","804","1","0","0","217357","0","392310"
"643","2014-05-01 00:00:00","74494","804","1","0","0","657076","0","392321"
"643","2014-05-01 00:00:00","3","804","1","0","0","35","0","392329"
"643","2014-05-01 00:00:00","14119","804","1","0","0","31298","0","392330"
"643","2014-05-01 00:00:00","224016","804","1","0","0","1223809","0","392350"
"643","2014-05-01 00:00:00","37405","804","1","0","0","110335","0","392390"
"643","2014-05-01 00:00:00","22616","804","1","0","0","119030","0","3924"
"643","2014-05-01 00:00:00","18669","804","1","0","0","85864","0","392410"
"643","2014-05-01 00:00:00","3946","804","1","0","0","33166","0","392490"
"643","2014-05-01 00:00:00","319154","804","1","0","0","860995","0","3925"
"643","2014-05-01 00:00:00","319154","804","1","0","0","860995","0","392590"
"643","2014-05-01 00:00:00","64193","804","1","0","0","474856","0","3926"
"643","2014-05-01 00:00:00","2","804","1","0","0","65","0","392620"
"643","2014-05-01 00:00:00","3865","804","1","0","0","53517","0","392630"
"643","2014-05-01 00:00:00","60326","804","1","0","0","421274","0","392690"
"643","2014-05-01 00:00:00","0","804","1","0","0","9686066","0","40"
"643","2014-05-01 00:00:00","2035828","804","1","0","0","4186479","0","4002"
"643","2014-05-01 00:00:00","93180","804","1","0","0","127383","0","400211"
"643","2014-05-01 00:00:00","921058","804","1","0","0","1747771","0","400219"
"643","2014-05-01 00:00:00","283230","804","1","0","0","662290","0","400220"
"643","2014-05-01 00:00:00","49950","804","1","0","0","216699","0","400239"
"643","2014-05-01 00:00:00","9180","804","1","0","0","26301","0","400259"
"643","2014-05-01 00:00:00","679230","804","1","0","0","1406034","0","400260"
"643","2014-05-01 00:00:00","18414","804","1","0","0","127183","0","4005"
"643","2014-05-01 00:00:00","425","804","1","0","0","17997","0","400510"
"643","2014-05-01 00:00:00","17140","804","1","0","0","100596","0","400591"
"643","2014-05-01 00:00:00","849","804","1","0","0","8590","0","400599"
"643","2014-05-01 00:00:00","25016","804","1","0","0","83179","0","4008"
"643","2014-05-01 00:00:00","9894","804","1","0","0","33234","0","400811"
"643","2014-05-01 00:00:00","14500","804","1","0","0","45357","0","400821"
"643","2014-05-01 00:00:00","623","804","1","0","0","4588","0","400829"
"643","2014-05-01 00:00:00","61554","804","1","0","0","307985","0","4009"
"643","2014-05-01 00:00:00","1305","804","1","0","0","12596","0","400911"
"643","2014-05-01 00:00:00","34","804","1","0","0","254","0","400912"
"643","2014-05-01 00:00:00","20094","804","1","0","0","73859","0","400921"
"643","2014-05-01 00:00:00","125","804","1","0","0","774","0","400922"
"643","2014-05-01 00:00:00","31005","804","1","0","0","165753","0","400931"
"643","2014-05-01 00:00:00","2334","804","1","0","0","30385","0","400932"
"643","2014-05-01 00:00:00","6342","804","1","0","0","20615","0","400941"
"643","2014-05-01 00:00:00","316","804","1","0","0","3748","0","400942"
"643","2014-05-01 00:00:00","114232","804","1","0","0","432225","0","4010"
"643","2014-05-01 00:00:00","87680","804","1","0","0","270929","0","401012"
"643","2014-05-01 00:00:00","545","804","1","0","0","11225","0","401031"
"643","2014-05-01 00:00:00","989","804","1","0","0","11108","0","401032"
"643","2014-05-01 00:00:00","5","804","1","0","0","90","0","401033"
"643","2014-05-01 00:00:00","352","804","1","0","0","1876","0","401034"
"643","2014-05-01 00:00:00","479","804","1","0","0","20607","0","401035"
"643","2014-05-01 00:00:00","24183","804","1","0","0","116391","0","401039"
"643","2014-05-01 00:00:00","1354419","804","1","0","0","3895059","0","4011"
"643","2014-05-01 00:00:00","139757","804","1","0","0","510727","0","401110"
"643","2014-05-01 00:00:00","1000262","804","1","0","0","2784274","0","401120"
"643","2014-05-01 00:00:00","1301","804","1","0","0","4936","0","401140"
"643","2014-05-01 00:00:00","108601","804","1","0","0","281657","0","401161"
"643","2014-05-01 00:00:00","4645","804","1","0","0","13891","0","401162"
"643","2014-05-01 00:00:00","94880","804","1","0","0","280108","0","401192"
"643","2014-05-01 00:00:00","4973","804","1","0","0","19465","0","401193"
"643","2014-05-01 00:00:00","197","804","1","0","0","1165","0","4013"
"643","2014-05-01 00:00:00","197","804","1","0","0","1165","0","401310"
"643","2014-05-01 00:00:00","8","804","1","0","0","1103","0","4014"
"643","2014-05-01 00:00:00","8","804","1","0","0","1103","0","401490"
"643","2014-05-01 00:00:00","1155","804","1","0","0","11103","0","4015"
"643","2014-05-01 00:00:00","1155","804","1","0","0","11103","0","401519"
"643","2014-05-01 00:00:00","89346","804","1","0","0","638711","0","4016"
"643","2014-05-01 00:00:00","7","804","1","0","0","163","0","401610"
"643","2014-05-01 00:00:00","8892","804","1","0","0","22888","0","401691"
"643","2014-05-01 00:00:00","27039","804","1","0","0","222004","0","401693"
"643","2014-05-01 00:00:00","53408","804","1","0","0","393656","0","401699"
"643","2014-05-01 00:00:00","392","804","1","0","0","1874","0","4017"
"643","2014-05-01 00:00:00","392","804","1","0","0","1874","0","401700"
"643","2014-05-01 00:00:00","0","804","1","0","0","415955","0","41"
"643","2014-05-01 00:00:00","22056","804","1","0","0","415955","0","4107"
"643","2014-05-01 00:00:00","3100","804","1","0","0","22782","0","410791"
"643","2014-05-01 00:00:00","7736","804","1","0","0","177382","0","410792"
"643","2014-05-01 00:00:00","11220","804","1","0","0","215791","0","410799"
"643","2014-05-01 00:00:00","0","804","1","0","0","19971","0","42"
"643","2014-05-01 00:00:00","658","804","1","0","0","14029","0","4202"
"643","2014-05-01 00:00:00","35","804","1","0","0","1455","0","420211"
"643","2014-05-01 00:00:00","1","804","1","0","0","94","0","420231"
"643","2014-05-01 00:00:00","622","804","1","0","0","12481","0","420292"
"643","2014-05-01 00:00:00","62","804","1","0","0","5902","0","4203"
"643","2014-05-01 00:00:00","53","804","1","0","0","5532","0","420310"
"643","2014-05-01 00:00:00","0","804","1","0","0","28","0","420329"
"643","2014-05-01 00:00:00","8","804","1","0","0","341","0","420330"
"643","2014-05-01 00:00:00","3","804","1","0","0","40","0","4205"
