"276","2014-10-01 00:00:00","10","804","1","0","0","1030","0","7319"
"276","2014-10-01 00:00:00","10","804","1","0","0","693","0","731940"
"276","2014-10-01 00:00:00","0","804","1","0","0","337","0","731990"
"276","2014-10-01 00:00:00","49251","804","1","0","0","322668","0","7320"
"276","2014-10-01 00:00:00","45020","804","1","0","0","186561","0","732010"
"276","2014-10-01 00:00:00","2847","804","1","0","0","45359","0","732020"
"276","2014-10-01 00:00:00","1383","804","1","0","0","90748","0","732090"
"276","2014-10-01 00:00:00","8483","804","1","0","0","203529","0","7321"
"276","2014-10-01 00:00:00","346","804","1","0","0","3550","0","732111"
"276","2014-10-01 00:00:00","503","804","1","0","0","1655","0","732119"
"276","2014-10-01 00:00:00","3348","804","1","0","0","162791","0","732181"
"276","2014-10-01 00:00:00","4248","804","1","0","0","34621","0","732189"
"276","2014-10-01 00:00:00","38","804","1","0","0","912","0","732190"
"276","2014-10-01 00:00:00","169335","804","1","0","0","1374086","0","7322"
"276","2014-10-01 00:00:00","1003","804","1","0","0","1543","0","732211"
"276","2014-10-01 00:00:00","135353","804","1","0","0","368137","0","732219"
"276","2014-10-01 00:00:00","32978","804","1","0","0","1004406","0","732290"
"276","2014-10-01 00:00:00","2800","804","1","0","0","28559","0","7323"
"276","2014-10-01 00:00:00","80","804","1","0","0","11424","0","732310"
"276","2014-10-01 00:00:00","2490","804","1","0","0","15265","0","732393"
"276","2014-10-01 00:00:00","3","804","1","0","0","41","0","732394"
"276","2014-10-01 00:00:00","227","804","1","0","0","1830","0","732399"
"276","2014-10-01 00:00:00","11934","804","1","0","0","63740","0","7324"
"276","2014-10-01 00:00:00","1818","804","1","0","0","26119","0","732410"
"276","2014-10-01 00:00:00","140","804","1","0","0","26","0","732421"
"276","2014-10-01 00:00:00","5242","804","1","0","0","11162","0","732429"
"276","2014-10-01 00:00:00","4734","804","1","0","0","26433","0","732490"
"276","2014-10-01 00:00:00","2675","804","1","0","0","12936","0","7325"
"276","2014-10-01 00:00:00","2601","804","1","0","0","8307","0","732510"
"276","2014-10-01 00:00:00","74","804","1","0","0","4629","0","732599"
"276","2014-10-01 00:00:00","188122","804","1","0","0","3136229","0","7326"
"276","2014-10-01 00:00:00","80","804","1","0","0","7412","0","732611"
"276","2014-10-01 00:00:00","3487","804","1","0","0","31184","0","732619"
"276","2014-10-01 00:00:00","1834","804","1","0","0","16332","0","732620"
"276","2014-10-01 00:00:00","182720","804","1","0","0","3081302","0","732690"
"276","2014-10-01 00:00:00","0","804","1","0","0","1909924","0","74"
"276","2014-10-01 00:00:00","19975","804","1","0","0","142262","0","7403"
"276","2014-10-01 00:00:00","19974","804","1","0","0","142079","0","740311"
"276","2014-10-01 00:00:00","1","804","1","0","0","183","0","740329"
"276","2014-10-01 00:00:00","25","804","1","0","0","478","0","7406"
"276","2014-10-01 00:00:00","25","804","1","0","0","478","0","740620"
"276","2014-10-01 00:00:00","1211","804","1","0","0","16937","0","7407"
"276","2014-10-01 00:00:00","1","804","1","0","0","33","0","740710"
"276","2014-10-01 00:00:00","1","804","1","0","0","10","0","740721"
"276","2014-10-01 00:00:00","1210","804","1","0","0","16895","0","740729"
"276","2014-10-01 00:00:00","116497","804","1","0","0","848885","0","7408"
"276","2014-10-01 00:00:00","116495","804","1","0","0","848740","0","740811"
"276","2014-10-01 00:00:00","2","804","1","0","0","145","0","740819"
"276","2014-10-01 00:00:00","16191","804","1","0","0","126384","0","7409"
"276","2014-10-01 00:00:00","14695","804","1","0","0","114686","0","740911"
"276","2014-10-01 00:00:00","1492","804","1","0","0","11171","0","740919"
"276","2014-10-01 00:00:00","4","804","1","0","0","527","0","740921"
"276","2014-10-01 00:00:00","23","804","1","0","0","2376","0","7410"
"276","2014-10-01 00:00:00","11","804","1","0","0","867","0","741011"
"276","2014-10-01 00:00:00","0","804","1","0","0","44","0","741012"
"276","2014-10-01 00:00:00","12","804","1","0","0","1465","0","741021"
"276","2014-10-01 00:00:00","20834","804","1","0","0","181783","0","7411"
"276","2014-10-01 00:00:00","20823","804","1","0","0","181000","0","741110"
"276","2014-10-01 00:00:00","11","804","1","0","0","782","0","741121"
"276","2014-10-01 00:00:00","10498","804","1","0","0","242288","0","7412"
"276","2014-10-01 00:00:00","2071","804","1","0","0","42439","0","741210"
"276","2014-10-01 00:00:00","8427","804","1","0","0","199849","0","741220"
"276","2014-10-01 00:00:00","3453","804","1","0","0","315050","0","7413"
"276","2014-10-01 00:00:00","3453","804","1","0","0","315050","0","741300"
"276","2014-10-01 00:00:00","173","804","1","0","0","9051","0","7415"
"276","2014-10-01 00:00:00","13","804","1","0","0","1288","0","741521"
"276","2014-10-01 00:00:00","57","804","1","0","0","3636","0","741529"
"276","2014-10-01 00:00:00","31","804","1","0","0","2663","0","741533"
"276","2014-10-01 00:00:00","72","804","1","0","0","1464","0","741539"
"276","2014-10-01 00:00:00","104","804","1","0","0","1087","0","7418"
"276","2014-10-01 00:00:00","43","804","1","0","0","518","0","741810"
"276","2014-10-01 00:00:00","61","804","1","0","0","570","0","741820"
"276","2014-10-01 00:00:00","605","804","1","0","0","23342","0","7419"
"276","2014-10-01 00:00:00","605","804","1","0","0","23342","0","741999"
"276","2014-10-01 00:00:00","0","804","1","0","0","91864","0","75"
"276","2014-10-01 00:00:00","1670","804","1","0","0","86131","0","7506"
"276","2014-10-01 00:00:00","1670","804","1","0","0","86131","0","750620"
"276","2014-10-01 00:00:00","4","804","1","0","0","5733","0","7508"
"276","2014-10-01 00:00:00","4","804","1","0","0","5733","0","750810"
"276","2014-10-01 00:00:00","0","804","1","0","0","2210154","0","76"
"276","2014-10-01 00:00:00","9095","804","1","0","0","50233","0","7604"
"276","2014-10-01 00:00:00","50","804","1","0","0","442","0","760410"
"276","2014-10-01 00:00:00","6760","804","1","0","0","30459","0","760421"
"276","2014-10-01 00:00:00","2285","804","1","0","0","19332","0","760429"
"276","2014-10-01 00:00:00","250","804","1","0","0","3005","0","7605"
"276","2014-10-01 00:00:00","250","804","1","0","0","3005","0","760529"
"276","2014-10-01 00:00:00","315779","804","1","0","0","1313531","0","7606"
"276","2014-10-01 00:00:00","294505","804","1","0","0","1178156","0","760612"
"276","2014-10-01 00:00:00","14833","804","1","0","0","82273","0","760691"
"276","2014-10-01 00:00:00","6441","804","1","0","0","53102","0","760692"
"276","2014-10-01 00:00:00","81990","804","1","0","0","508476","0","7607"
